SKU,DataCadastroSistema,Categoria,DescricaoProduto,MarcaAparelho,Origem,PrecoVenda
321,2011-02-18,Capas,Capa iPhone 4 Transparente Marron,Apple,Estrangeira - Importação direta,70
322,2011-02-18,Manutenção Flex do Home,Flex Home - iPhone 4,Apple,Estrangeira - Importação direta,50
323,2011-02-18,Manutenção Sim Tray,Simtray iPhone 4,Apple,Estrangeira - Importação direta,50
324,2011-02-18,Manutenção Flex do Sensor,Sensor de Proximidade - 3G/3GS,Android,Estrangeira - Importação direta,100
325,2011-02-18,Sem Categoria,Speaker - 3G,Android,Estrangeira - Importação direta,120
326,2011-02-18,Inativos,Speaker - 3GS,Android,Estrangeira - Importação direta,100
327,2011-02-18,Leitor de Chip,Leitor do Chip - iPhone 4,Apple,Estrangeira - Importação direta,100
328,2011-02-18,Manutenção Speaker,Speaker - iPhone 4,Apple,Estrangeira - Importação direta,80
329,2011-02-18,Sem Categoria,Volume Interno - 3G/3GS,Android,Estrangeira - Importação direta,180
330,2011-02-18,Sem Categoria,Suporte Vibra Interno 3G/3GS,Android,Estrangeira - Importação direta,0
331,2011-02-18,Sem Categoria,Ferramenta de Vidro,Android,Estrangeira - Importação direta,0
332,2011-02-18,Sem Categoria,Microfone - iPhone 4,Apple,Estrangeira - Importação direta,180
333,2011-02-18,Sem Categoria,Plug Flex do Fone 3G,Android,Estrangeira - Importação direta,180
334,2011-02-18,Sem Categoria,Plug LCD 3GS,Android,Estrangeira - Importação direta,180
335,2011-02-18,Sem Categoria,Plug Vidro 3GS,Android,Estrangeira - Importação direta,180
336,2011-02-18,Sem Categoria,Plug LCD 3G,Android,Estrangeira - Importação direta,180
337,2011-02-18,Sem Categoria,Plug Vidro 3G,Android,Estrangeira - Importação direta,180
338,2011-02-18,Manutenção LCD/ Touch,Vidro c/ Touchscreen e LCD iPhone 4 - Preto,Apple,Estrangeira - Importação direta,150
340,2011-02-18,Sem Categoria,Atualização BlackBerry,Android,Estrangeira - Importação direta,110
341,2011-02-18,Manutenção Bateria,Bateria de iPhone 4,Apple,Estrangeira - Importação direta,50
342,2011-02-18,Capas,Capa TPU iPhone 4 Transparente,Apple,Estrangeira - Importação direta,70
343,2011-02-18,Capas,Capa iPhone 4 Transparente Fosca,Apple,Estrangeira - Importação direta,70
344,2011-02-18,Capas,Capa iPhone 4 Couro,Apple,Estrangeira - Importação direta,70
345,2011-02-18,Capas,Capa iPhone 4 Bumper Preto,Apple,Estrangeira - Importação direta,60
346,2011-02-18,Inativos,Caneta para Vidro com Touchscreen,Android,Estrangeira - Importação direta,35
347,2011-02-18,Sem Categoria,Bracelete iPod,Apple,Estrangeira - Importação direta,45
348,2011-02-18,Capas,Capa Oncinha Preta,Android,Estrangeira - Importação direta,60
349,2011-02-18,Manutenção Vibra / Volume / Power,Motor do Vibra iPhone 3G/s,Apple,Estrangeira - Importação direta,0
350,2011-02-18,Sem Categoria,Kit de Parafusos iPhone,Apple,Estrangeira - Importação direta,100
351,2011-02-18,Capas,Capa Silicone Pneu iPhone 4,Apple,Estrangeira - Importação direta,70
352,2011-02-18,Capas,Capa Acrilico e Silicone iPhone 4,Apple,Estrangeira - Importação direta,70
353,2011-02-18,Sem Categoria,Adaptador Carregador iPad,Apple,Estrangeira - Importação direta,85
354,2011-02-18,Sem Categoria,Capa iPhone 3G/s Anti-Queda,Apple,Estrangeira - Importação direta,70
355,2011-02-18,Capas,Capa iPod Nano Novo Verde,Apple,Estrangeira - Importação direta,35
356,2011-02-18,Sem Categoria,Desbloqueio BlackBerry,Android,Estrangeira - Importação direta,110
357,2011-02-18,Sem Categoria,TouchScreen Storm 9500/9530,Android,Estrangeira - Importação direta,200
358,2011-02-18,Sem Categoria,Carcaça Completa Preta Bold 9000 S/trackball,Android,Estrangeira - Importação direta,250
359,2011-02-18,Sem Categoria,Carcaça borracha 8520,Android,Estrangeira - Importação direta,150
360,2011-02-18,Sem Categoria,Dock iPad 1,Apple,Estrangeira - Importação direta,75
361,2011-02-18,Sem Categoria,Suporte iPad Azul,Apple,Estrangeira - Importação direta,0
362,2011-02-18,Capas,Capa Case 3G/s Branca Envernizada,Android,Estrangeira - Importação direta,85
363,2011-02-18,Capas VX Case,Capa Emborrachada VX Case iPhone 4 - Lilas Fosca,Apple,Estrangeira - Importação direta,10
364,2011-02-18,Capas VX Case,Capa Emborrachada VX Case iPhone 4 - Vermelha Fosca,Apple,Estrangeira - Importação direta,10
365,2011-02-18,Capas VX Case,Capa Emborrachada VX Case iPhone 4 - Preta Fosca,Apple,Estrangeira - Importação direta,10
366,2011-02-18,Capas VX Case,Capa Emborrachada VX Case iPhone 4 - Azul Fosca,Apple,Estrangeira - Importação direta,10
367,2011-02-18,Capas VX Case,Capa Case iPod Touch 3 Preta,Apple,Estrangeira - Importação direta,60
369,2011-02-18,Sem Categoria,Capa iPhone 3G/s Espinha de Peixe,Apple,Estrangeira - Importação direta,60
370,2011-02-18,Inativos,Simtray para iPad 1,Apple,Estrangeira - Importação direta,50
371,2011-02-18,Inativos,Suporte para iPhone,Apple,Estrangeira - Importação direta,35
372,2011-02-18,Capas,Capa circular para iPod - Transparente,Apple,Estrangeira - Importação direta,35
373,2011-02-18,Sem Categoria,Componente que controla a carga - 2G,Android,Estrangeira - Importação direta,150
374,2011-02-18,Componente Controlador de Carga,Componente que controla a carga - iPhone 4,Apple,Estrangeira - Importação direta,100
375,2011-02-18,Sem Categoria,Fundo Bold 9000,Android,Estrangeira - Importação direta,100
376,2011-02-18,Desbloqueio,Desbloqueio Oficial Operadora,Android,Estrangeira - Importação direta,150
377,2011-02-18,Sem Categoria,Desbloqueio PS3,Android,Estrangeira - Importação direta,0
378,2011-02-18,Capas,"Capa iPhone 3G/s Oncinha preta, azul ou marron",Apple,Estrangeira - Importação direta,60
380,2011-02-18,Sem Categoria,Kit Vidro c/ Touchscreen e Lcd,Android,Estrangeira - Importação direta,330
381,2011-02-18,Sem Categoria,Leitor do Chip Curve 83xx,Android,Estrangeira - Importação direta,80
382,2011-02-18,Sem Categoria,Leitor do chip Curve 8320,Android,Estrangeira - Importação direta,100
383,2011-02-18,Sem Categoria,LCD 83XX,Android,Estrangeira - Importação direta,200
384,2011-02-18,Sem Categoria,LCD 8100 - Pearl,Android,Estrangeira - Importação direta,150
385,2011-02-18,Desbloqueio,Montagem de Aparelho,Android,Estrangeira - Importação direta,100
386,2011-02-18,Sem Categoria,Orientação BlackBerry,Android,Estrangeira - Importação direta,50
387,2011-02-18,Sem Categoria,Capa iPad Silicone Branca,Apple,Estrangeira - Importação direta,100
388,2011-02-18,Capas,Capa iPhone 4 Adesivo Brilhante,Apple,Estrangeira - Importação direta,100
389,2011-02-18,Sem Categoria,Capa iPad Adesivo Preta Brilhante,Apple,Estrangeira - Importação direta,200
390,2011-02-18,Sem Categoria,Capa iPad Adesivo Branca Brilhante,Apple,Estrangeira - Importação direta,200
391,2011-02-18,Sem Categoria,Botão de Alerta Nextel,Android,Estrangeira - Importação direta,100
392,2011-02-18,Sem Categoria,Bateria - 2G,Android,Estrangeira - Importação direta,150
393,2011-02-18,Sem Categoria,Caixa Speaker 2G,Android,Estrangeira - Importação direta,150
394,2011-02-18,Sem Categoria,Botão do Power 4G,Android,Estrangeira - Importação direta,250
395,2011-02-18,Sem Categoria,Adaptador Veicular,Android,Estrangeira - Importação direta,40
396,2011-02-18,Sem Categoria,Capa Couro com Dobra Magnética para iPad (Preto),Apple,Estrangeira - Importação direta,150
397,2011-02-18,Manutenção Vibra / Volume / Power,Flex Power e Sensor de Proximidade - iPhone 4,Apple,Estrangeira - Importação direta,80
398,2011-02-18,Manutenção Carcaça/Vidro Traseiro,Tampa Traseiro iPhone 4 - Preto,Apple,Estrangeira - Importação direta,50
399,2011-02-18,Sem Categoria,Adaptador iPad para VGA,Apple,Estrangeira - Importação direta,105
400,2011-02-18,Capas,"Capa iPhone 4 Oncinha preta, azul ou marron",Apple,Estrangeira - Importação direta,70
401,2011-02-18,Capas,Capa iPod Touch 4 Transparente,Apple,Estrangeira - Importação direta,40
402,2011-02-18,Capas,Capa Paul Frank iPhone 4,Apple,Estrangeira - Importação direta,70
403,2011-02-18,Sem Categoria,Aro 3G,Android,Estrangeira - Importação direta,150
404,2011-02-18,Sem Categoria,Carcaça Vermelha 8900,Android,Estrangeira - Importação direta,100
405,2011-02-18,Sem Categoria,Carcaça Marron 8900,Android,Estrangeira - Importação direta,100
406,2011-02-18,Sem Categoria,Carcaça 8900 Branca Ferrari,Android,Estrangeira - Importação direta,100
407,2011-02-18,Sem Categoria,Conector de Carga Bold 9000,Android,Estrangeira - Importação direta,150
408,2011-02-18,Sem Categoria,Leitor do Chip para 83xx e Bold 9000,Android,Estrangeira - Importação direta,100
409,2011-02-18,Sem Categoria,Fundo Plastico Preto - 2G,Android,Estrangeira - Importação direta,35
410,2011-02-18,Manutenção Câmera,Câmera iPhone 3G,Apple,Estrangeira - Importação direta,50
411,2011-02-18,Manutenção Câmera,Câmera - 3GS,Android,Estrangeira - Importação direta,50
412,2011-02-18,Capas,Capa iPhone 3G/s Paul Frank silicone preta,Apple,Estrangeira - Importação direta,60
413,2011-02-18,Películas,Pelicula 3G/S Espelhada,Android,Estrangeira - Importação direta,50
414,2011-02-18,Películas,Pelicula de iPhone 4 Espelhada,Apple,Estrangeira - Importação direta,50
415,2011-02-18,Películas,Pelicula Fundo iPhone 4 - Fosca,Apple,Nacional,40
416,2011-02-18,Películas,Pelicula iPod 4 - Fosca,Apple,Nacional,35
417,2011-02-18,Películas,Pelicula iPad espelhada,Apple,Estrangeira - Importação direta,80
418,2011-02-18,Capas,Capa iPhone 4 Bumper Transparente,Apple,Estrangeira - Importação direta,60
419,2011-02-18,Sem Categoria,Carregador Veicular iPad,Apple,Estrangeira - Importação direta,0
420,2011-02-18,Sem Categoria,Capa Coca-Cola Preta iPhone 4,Apple,Estrangeira - Importação direta,70
421,2011-02-18,Manutenção Alto Falante,Alto-Falante iPhone 4,Apple,Estrangeira - Importação direta,50
422,2011-02-18,Adaptadores,Adaptador de chip com adesivo MicroSim,Android,Estrangeira - Importação direta,20
423,2011-02-18,Capas,Capa iPhone 3G/s Bolsa Protetora iPhone,Apple,Estrangeira - Importação direta,0
424,2011-02-18,Sem Categoria,Fundo Preto iPhone 2G 16GB,Apple,Estrangeira - Importação direta,150
425,2011-02-18,Capas,Capa Plastica com Silicone Roxa Iphone 4,Apple,Estrangeira - Importação direta,70
427,2011-02-18,Capas,Capa Silicone lisa para Blackberry 8520/8530/9300 - Rosa,Android,Estrangeira - Importação direta,50
428,2011-02-18,Capas,Capa Silicone lisa para Blackberry 8520/8530/9300 - Lilas,Android,Estrangeira - Importação direta,50
429,2011-02-18,Capas,Capa Silicone Azul 8520 / 8530 / 9300,Android,Estrangeira - Importação direta,55
430,2011-02-18,Capas,Capa Silicone Azul 9700,Android,Estrangeira - Importação direta,50
431,2011-02-18,Capas,Capa Transparente acrilico 9800,Android,Estrangeira - Importação direta,55
432,2011-02-18,Sem Categoria,Capa Nokia E63 Vermelha silicone,Android,Estrangeira - Importação direta,55
433,2011-02-18,Sem Categoria,Capa Nokia E63 Branca silicone,Android,Estrangeira - Importação direta,55
434,2011-02-18,Sem Categoria,Capa Nokia E63 Roxa silicone,Android,Estrangeira - Importação direta,55
435,2011-02-18,Sem Categoria,Capa Nokia E63 Azul silicone,Android,Estrangeira - Importação direta,55
436,2011-02-18,Capas,Capa Silicone Circular Rosa 8900,Android,Estrangeira - Importação direta,55
437,2011-02-18,Capas,Capa Silicone preta 83xx,Android,Estrangeira - Importação direta,55
438,2011-02-18,Capas,Capa TPU transparente 8520,Android,Estrangeira - Importação direta,55
439,2011-02-18,Capas,Capa iPhone 3G/s case cover preta,Apple,Estrangeira - Importação direta,60
440,2011-02-18,Capas,Capa TPU Fundo Fosca Laranja,Android,Estrangeira - Importação direta,60
441,2011-02-18,Capas,Capa iPhone 3G/s TPU Fundo Fosca Rosa,Apple,Estrangeira - Importação direta,60
442,2011-02-18,Capas,Capa iPhone 3G/s TPU Fundo Fosca Roxo,Apple,Estrangeira - Importação direta,60
443,2011-02-18,Capas,Capa TPU Fundo Fosca Azul,Android,Estrangeira - Importação direta,60
444,2011-02-18,Capas,Capa TPU Fundo Fosca Verde,Android,Estrangeira - Importação direta,60
445,2011-02-18,Capas,Capa iPhone 3G/s TPU Fundo Fosca Transparente,Apple,Estrangeira - Importação direta,60
446,2011-02-18,Capas,Capa TPU Fundo Fosco Rosa iphone 4,Apple,Estrangeira - Importação direta,70
447,2011-02-18,Capas,Capa TPU Fundo Fosca Preto iphone 4,Apple,Estrangeira - Importação direta,70
448,2011-02-18,Capas,Capa TPU Fundo Fosca Transparente iphone 4,Apple,Estrangeira - Importação direta,70
449,2011-02-18,Inativos,Memoria Kingston Micro SD adaptadores 8GB,Android,Estrangeira - Importação direta,70
450,2011-02-18,Sem Categoria,Aro Prata Bold 9000,Android,Estrangeira - Importação direta,100
451,2011-02-18,Capas,Capa Circular lilas 3G/s,Android,Estrangeira - Importação direta,45
452,2011-02-18,Capas,Capa Suporte Plástico Transparente para iPhone 3G e 3GS,Apple,Estrangeira - Importação direta,45
453,2011-02-18,Capas,Capa Estilo TPU para iPhone 3G e 3GS (Preta),Apple,Estrangeira - Importação direta,60
454,2011-02-18,Capas,Capa Circular TPU para iPhone 4 (Vermelha),Apple,Estrangeira - Importação direta,70
455,2011-02-18,Capas,Capa Circular TPU para iPhone 4 (Preta),Apple,Estrangeira - Importação direta,70
456,2011-02-18,Capas,Capa Pata de Cachorro TPU para iPhone 4 (Azul),Apple,Estrangeira - Importação direta,70
457,2011-02-18,Capas,Capa Dupla Plástica e Silicone para iPhone 4 (Preta),Apple,Estrangeira - Importação direta,70
458,2011-02-18,Capas,Capa Dupla Plástica e Silicone para iPhone 4 (Rosa),Apple,Estrangeira - Importação direta,70
459,2011-02-18,Capas,Capa Dupla Plástica e Silicone para iPhone 4 (Lilás),Apple,Estrangeira - Importação direta,70
460,2011-02-18,Capas,Capa Elipse TPU para iPhone 4 (Cinza),Apple,Estrangeira - Importação direta,70
461,2011-02-18,Capas,Capa Couro Bolsa para iPhone 3G 3GS 4 (Preta),Apple,Estrangeira - Importação direta,70
462,2011-02-18,Sem Categoria,Capa Fundo com Buraco Plástica para iPad (Rosa),Apple,Estrangeira - Importação direta,120
463,2011-02-18,Sem Categoria,Fone de Ouvido com Encaixe para iPhone e iPod (Rosa),Apple,Estrangeira - Importação direta,45
464,2011-02-18,Sem Categoria,Capa Design Suave Silicone para iPad (Cinza),Apple,Estrangeira - Importação direta,120
465,2011-02-18,Sem Categoria,Capa Design Suave Silicone para iPad (Lilas),Apple,Estrangeira - Importação direta,120
466,2011-02-18,Sem Categoria,Capa Fundo com Buraco Plástica para iPad (Preta),Apple,Estrangeira - Importação direta,120
467,2011-02-18,Capas,Capa Fundo Cruzado Silicone para iPad (Rosa),Apple,Estrangeira - Importação direta,120
468,2011-02-18,Capas,Capa Couro com Dobra Magnética para iPad 1 (Rosa),Apple,Estrangeira - Importação direta,120
469,2011-02-18,Sem Categoria,Capa Design Suave Silicone para iPad (Azul),Apple,Estrangeira - Importação direta,120
470,2011-02-18,Verificar Produto,Capa com Elástico Vertical Couro para iPad 1 (Preta),Apple,Estrangeira - Importação direta,120
471,2011-02-18,Capas,Capa Fundo Acrílico com TPU (Preta) iPhone 4,Apple,Estrangeira - Importação direta,70
472,2011-02-18,Sem Categoria,Braçadeira para iPod Nano (Preta),Apple,Estrangeira - Importação direta,40
473,2011-02-18,Capas,Capa Bolsa Couro para iPhone 4 (Preta),Apple,Estrangeira - Importação direta,70
476,2011-02-18,Capas,Capa Acrílica Textura de Leopardo Oncinha para iPhone 3G 3GS (Azul),Apple,Estrangeira - Importação direta,60
477,2011-02-18,Sem Categoria,Capa TPU para iPod Touch 4G (Verde),Apple,Estrangeira - Importação direta,50
478,2011-02-18,Capas,Capa TPU para iPod Touch 4G (Preta),Apple,Estrangeira - Importação direta,40
479,2011-02-18,Capas,Capa TPU para iPod Touch 4G (Rosa),Apple,Estrangeira - Importação direta,40
480,2011-02-18,Sem Categoria,Capa Anti-Derrapante TPU para iPad (Transparente e Branca),Apple,Estrangeira - Importação direta,120
481,2011-02-18,Capas,Capa Couro Horizontal Fechamento Rápido para iPad (Preta),Apple,Estrangeira - Importação direta,160
482,2011-02-18,Capas,Capa TPU para iPod Touch 4G (Azul),Apple,Estrangeira - Importação direta,40
483,2011-02-18,Capas,Capa Plástica Textura de Leopardo Onça para iPad (Preta),Apple,Estrangeira - Importação direta,120
484,2011-02-18,Sem Categoria,Capa Silicone Samsung P1000 (Preta) Galaxy,Android,Estrangeira - Importação direta,70
485,2011-02-18,Sem Categoria,Capa Fundo TPU e Plástico para Samsung P1000 (Preta) Galaxy,Android,Estrangeira - Importação direta,70
486,2011-02-18,Sem Categoria,Teclado Wireless para iPad,Apple,Estrangeira - Importação direta,185
487,2011-02-18,Sem Categoria,Capa Fundo Plástica para Curve 8520 (Branca),Android,Estrangeira - Importação direta,150
488,2011-02-18,Capas,Capa Silicone Lisa para Curve 8520 8530 (Preta),Android,Estrangeira - Importação direta,55
489,2011-02-18,Sem Categoria,Aro Metalico para Bold 9700 9020,Android,Estrangeira - Importação direta,100
490,2011-02-18,Sem Categoria,Carcaça para Curve 8520 (Branco Pérola),Android,Estrangeira - Importação direta,150
491,2011-02-18,Sem Categoria,Carcaça para Bold 9700 9020 (Branco Pérola),Android,Estrangeira - Importação direta,250
492,2011-02-18,Sem Categoria,Carcaça para Bold 9700 9020 (Lilás / Cinza),Android,Estrangeira - Importação direta,250
493,2011-02-18,Capas,Capa Frente e Fundo Silicone para Torch 9800 (Cinza),Android,Estrangeira - Importação direta,55
494,2011-02-18,Capas,Capa Frente e Fundo Silicone para Torch 9800 (Preta),Android,Estrangeira - Importação direta,55
495,2011-02-18,Capas,Capa Frente e Fundo Plástica para Torch 9800 (Transparente),Android,Estrangeira - Importação direta,55
496,2011-02-18,Sem Categoria,Carcaça para Bold 9700 9020 (Preta),Android,Estrangeira - Importação direta,250
497,2011-02-18,Sem Categoria,Carcaça Completa Nextel Cinza com trackball,Android,Estrangeira - Importação direta,200
